sdnEntryUid,sdnUid,lastName,sdnType,timeStamp,fetchedInformationUid
65106297-1e52-11e9-9f81-767479515eb2,7173,MORENO MEDINA,Individual,2019-01-22 14:31:24,410e0b98-1e52-11e9-9f81-767479515eb2
6528e819-1e52-11e9-9f81-767479515eb2,7174,OROPEZA MEDRANO,Individual,2019-01-22 14:31:24,410e0b98-1e52-11e9-9f81-767479515eb2
65466b43-1e52-11e9-9f81-767479515eb2,7176,RAMIREZ AGUIRRE,Individual,2019-01-22 14:31:24,410e0b98-1e52-11e9-9f81-767479515eb2
6560f69e-1e52-11e9-9f81-767479515eb2,7177,TOLEDO CARREJO,Individual,2019-01-22 14:31:24,410e0b98-1e52-11e9-9f81-767479515eb2
657a318d-1e52-11e9-9f81-767479515eb2,7178,ABAUNZA MARTINEZ,Individual,2019-01-22 14:31:25,410e0b98-1e52-11e9-9f81-767479515eb2
6596b26a-1e52-11e9-9f81-767479515eb2,7179,ALBERDI URANGA,Individual,2019-01-22 14:31:25,410e0b98-1e52-11e9-9f81-767479515eb2
65b2df57-1e52-11e9-9f81-767479515eb2,7180,ALCALDE LINARES,Individual,2019-01-22 14:31:25,410e0b98-1e52-11e9-9f81-767479515eb2
65cd88de-1e52-11e9-9f81-767479515eb2,7181,ALBISU IRIARTE,Individual,2019-01-22 14:31:25,410e0b98-1e52-11e9-9f81-767479515eb2
65e876cf-1e52-11e9-9f81-767479515eb2,7182,ARZALLUS TAPIA,Individual,2019-01-22 14:31:25,410e0b98-1e52-11e9-9f81-767479515eb2
66049284-1e52-11e9-9f81-767479515eb2,7183,ELCORO AYASTUY,Individual,2019-01-22 14:31:25,410e0b98-1e52-11e9-9f81-767479515eb2
66200680-1e52-11e9-9f81-767479515eb2,7184,FIGAL ARRANZ,Individual,2019-01-22 14:31:26,410e0b98-1e52-11e9-9f81-767479515eb2
663a5443-1e52-11e9-9f81-767479515eb2,7185,GOGEASCOECHEA ARRONATEGUI,Individual,2019-01-22 14:31:26,410e0b98-1e52-11e9-9f81-767479515eb2
